IT_NO ID REVENUES OPERATING_COSTS LABOUR_COSTS TOTAL_INTEREST_PAYMENTS EBIT NET_EARNINGS
1441 8 1377.146733 1262.303892 1256.636704 5.667188 120.510029 114.842841
1441 4 1096.589926 1002.103214 995.050714 7.052500 101.539212 94.486712
1441 7 1002.621342 911.542043 902.726418 8.815625 99.894924 91.079299
1501 10 817.371186 748.218281 743.810469 4.407813 73.560717 69.152905
1501 13 940.435449 854.968992 846.405242 8.563750 94.030208 85.466458
1501 6 1125.114610 1027.994591 1020.816153 7.178438 104.298457 97.120020
1501 7 1019.707587 932.166501 923.350876 8.815625 96.356710 87.541085
1501 11 922.121994 828.060057 820.755682 7.304375 101.366312 94.061937
1501 12 866.667017 798.164100 789.978163 8.185938 76.688854 68.502917
1501 15 1213.870852 1083.035514 1077.242389 5.793125 136.628464 130.835339
1501 9 1085.755694 992.212248 984.907873 7.304375 100.847821 93.543446
1501 14 932.853178 822.426932 815.626307 6.800625 117.226871 110.426246
1501 5 1248.142016 1129.580870 1123.409933 6.170938 124.732083 118.561146
1501 8 1433.790896 1277.838443 1272.171256 5.667188 161.619640 155.952453
1501 4 1130.618913 1032.997999 1025.945499 7.052500 104.673414 97.620914
1561 5 1225.885272 1129.971790 1123.800853 6.170938 102.084419 95.913482
1561 14 848.428433 766.263848 759.463223 6.800625 88.965211 82.164586
1561 12 883.817935 808.701669 800.515732 8.185938 83.302204 75.116266
1561 11 888.493008 818.083556 810.779181 7.304375 77.713826 70.409451
1561 9 1108.608835 1023.343521 1016.039146 7.304375 92.569689 85.265314
1561 10 828.867611 763.871035 759.463223 4.407813 69.404388 64.996576
1561 13 940.673985 855.262877 846.699127 8.563750 93.974858 85.411108
1561 6 1136.688614 1028.349018 1021.170581 7.178438 115.518033 108.339596
1561 7 1008.676720 906.829421 898.013796 8.815625 110.662924 101.847299
1561 8 1355.143948 1252.624825 1246.957638 5.667188 108.186310 102.519122
1561 4 1153.485131 1064.143961 1057.091461 7.052500 96.393670 89.341170
1561 15 1191.607783 1109.068368 1103.275243 5.793125 88.332540 82.539415
1621 13 929.599204 850.271432 841.707682 8.563750 87.891522 79.327772
1621 12 889.666859 808.834831 800.648894 8.185938 89.017966 80.832028
1621 15 1276.560033 1191.369775 1185.576650 5.793125 90.983383 85.190258
1621 11 933.860275 849.011546 841.707171 7.304375 92.153104 84.848729
1621 8 1417.552461 1288.756428 1283.089240 5.667188 134.463221 128.796033
1621 5 1254.392738 1130.156938 1123.986000 6.170938 130.406738 124.235800
1621 14 842.980686 750.992095 744.191470 6.800625 98.789216 91.988591
1621 10 806.475006 697.274297 692.866484 4.407813 113.608521 109.200709
1621 6 1120.015033 1007.988327 1000.809889 7.178438 119.205143 112.026706
1621 7 975.037448 871.050758 862.235133 8.815625 112.802315 103.986690
1621 4 1187.619307 1079.714814 1072.662314 7.052500 114.956993 107.904493
1621 9 1154.025886 1054.306280 1047.001905 7.304375 107.023982 99.719607
1681 12 923.799628 834.760849 826.574911 8.185938 97.224717 89.038779
1681 14 820.631919 751.231607 744.430982 6.800625 76.200937 69.400312
1681 8 1412.306849 1268.632225 1262.965037 5.667188 149.341812 143.674624
1681 13 969.389707 886.479064 877.915314 8.563750 91.474394 82.910644
1681 11 939.770411 854.415358 847.110983 7.304375 92.659427 85.355052
1681 5 1232.160087 1115.116202 1108.945264 6.170938 123.214823 117.043885
1681 10 750.237330 682.096542 677.688730 4.407813 72.548600 68.140788
1681 6 1103.390732 987.773184 980.594747 7.178438 122.795985 115.617548
1681 7 924.489584 835.390993 826.575368 8.815625 97.914215 89.098590
1681 4 1187.955320 1064.657362 1057.604862 7.052500 130.350458 123.297958
1681 15 1361.623631 1237.954685 1232.161560 5.793125 129.462071 123.668946
1681 9 1182.586530 1049.506868 1042.202493 7.304375 140.384037 133.079662
1741 6 1064.118805 987.991400 980.812963 7.178438 83.305843 76.127405
1741 10 761.714598 713.057984 708.650172 4.407813 53.064426 48.656614
1741 4 1126.109592 1034.081757 1027.029257 7.052500 99.080335 92.027835
1741 8 1367.461424 1258.642618 1252.975430 5.667188 114.485993 108.818806
1741 12 918.373032 850.349693 842.163756 8.185938 76.209276 68.023338
1741 14 820.827536 746.261518 739.460893 6.800625 81.366644 74.566019
1741 13 986.566616 902.078957 893.515207 8.563750 93.051409 84.487659
1741 11 939.995611 859.738263 852.433888 7.304375 87.561723 80.257348
1741 5 1243.754920 1156.443646 1150.272709 6.170938 93.482211 87.311273
1741 7 941.657986 871.520111 862.704486 8.815625 78.953500 70.137875
1741 15 1356.302809 1253.633722 1247.840597 5.793125 108.462213 102.669088
1741 9 1086.849635 1003.522769 996.218394 7.304375 90.631240 83.326865
1801 7 964.427745 881.973410 873.157785 8.815625 91.269959 82.454334
1801 11 906.271559 818.827648 811.523273 7.304375 94.748286 87.443911
1801 14 798.381403 725.872130 719.071505 6.800625 79.309898 72.509273
1801 6 1109.508813 1013.877100 1006.698662 7.178438 102.810151 95.631713
1801 10 761.852298 672.115276 667.707464 4.407813 94.144834 89.737022
1801 4 1148.913669 1044.567350 1037.514850 7.052500 111.398820 104.346320
1801 8 1379.012207 1253.768505 1248.101317 5.667188 130.910890 125.243703
1801 12 958.086362 886.479115 878.293178 8.185938 79.793185 71.607247
1801 13 969.799511 881.721535 873.157785 8.563750 96.641726 88.077976
1801 5 1227.034046 1100.187358 1094.016420 6.170938 133.017626 126.846688
1801 15 1373.500529 1243.622590 1237.829465 5.793125 135.671065 129.877940
1801 9 1115.296173 1019.139812 1011.835437 7.304375 103.460736 96.156361
1861 7 1009.878605 928.392712 919.577087 8.815625 90.301518 81.485893
1861 11 900.851461 788.173386 780.869011 7.304375 119.982451 112.678076
1861 14 821.187568 746.572315 739.771690 6.800625 81.415878 74.615253
